Transaction_ID,Date,Year,Month_Num,Month_Name,Quarter,Product_ID,Product_Name,Category,Customer_ID,Customer_Name,Region,Segment,Salesperson_ID,Salesperson_Name,Units_Sold,Unit_Price,Gross_Revenue,Discount,Net_Revenue,COGS,Gross_Profit,GP_Margin_Pct
TXN-5031,2024-10-16,2024,10,October,Q4,P009,Webcam HD,Electronics,C010,Kappa Inc,Central,Enterprise,S05,Usman Tariq,1,83.55,83.55,8.36,75.19,36.76,38.43,51.11
TXN-5032,2024-10-16,2024,10,October,Q4,P001,Laptop Pro 15,Electronics,C010,Kappa Inc,Central,Enterprise,S05,Usman Tariq,6,1115.27,6691.62,0.0,6691.62,3479.64,3211.98,48.0
TXN-5033,2024-10-16,2024,10,October,Q4,P001,Laptop Pro 15,Electronics,C003,Gamma LLC,East,SMB,S03,Ahmed Malik,5,1108.47,5542.35,0.0,5542.35,2882.02,2660.33,48.0
TXN-5034,2024-10-16,2024,10,October,Q4,P006,Accounting Software,Software,C003,Gamma LLC,East,SMB,S03,Ahmed Malik,15,311.29,4669.35,466.94,4202.41,933.87,3268.54,77.78
TXN-5035,2024-10-16,2024,10,October,Q4,P008,Mechanical Keyboard,Electronics,C012,Mu Technologies,South,Enterprise,S02,Sara Khan,8,100.43,803.44,80.34,723.1,337.44,385.66,53.33
TXN-5036,2024-10-16,2024,10,October,Q4,P003,Office Chair,Furniture,C007,Eta Retail,South,SMB,S02,Sara Khan,2,356.9,713.8,71.38,642.42,392.59,249.83,38.89
TXN-5037,2024-10-17,2024,10,October,Q4,P001,Laptop Pro 15,Electronics,C003,Gamma LLC,East,SMB,S03,Ahmed Malik,12,1280.11,15361.32,768.07,14593.25,7987.89,6605.36,45.26
TXN-5038,2024-10-17,2024,10,October,Q4,P005,Monitor 27inch,Electronics,C011,Lambda Services,North,SMB,S06,Zara Sheikh,9,472.42,4251.78,425.18,3826.6,2040.85,1785.75,46.67
TXN-5039,2024-10-17,2024,10,October,Q4,P003,Office Chair,Furniture,C001,Alpha Corp,North,Enterprise,S06,Zara Sheikh,10,363.84,3638.4,363.84,3274.56,2001.12,1273.44,38.89
TXN-5040,2024-10-17,2024,10,October,Q4,P005,Monitor 27inch,Electronics,C012,Mu Technologies,South,Enterprise,S02,Sara Khan,11,430.21,4732.31,0.0,4732.31,2271.51,2460.8,52.0
TXN-5041,2024-10-17,2024,10,October,Q4,P002,Wireless Mouse,Electronics,C009,Iota Ltd,West,SMB,S04,Fatima Noor,18,32.88,591.84,59.18,532.66,236.74,295.92,55.56
TXN-5042,2024-10-18,2024,10,October,Q4,P007,ERP License,Software,C006,Zeta Solutions,North,Enterprise,S06,Zara Sheikh,17,1716.87,29186.79,0.0,29186.79,5253.62,23933.17,82.0
TXN-5043,2024-10-18,2024,10,October,Q4,P006,Accounting Software,Software,C007,Eta Retail,South,SMB,S02,Sara Khan,6,316.56,1899.36,189.94,1709.42,379.87,1329.55,77.78
TXN-5044,2024-10-18,2024,10,October,Q4,P006,Accounting Software,Software,C003,Gamma LLC,East,SMB,S03,Ahmed Malik,16,304.57,4873.12,0.0,4873.12,974.62,3898.5,80.0
TXN-5045,2024-10-18,2024,10,October,Q4,P006,Accounting Software,Software,C012,Mu Technologies,South,Enterprise,S02,Sara Khan,13,275.66,3583.58,179.18,3404.4,716.72,2687.68,78.95
TXN-5046,2024-10-18,2024,10,October,Q4,P002,Wireless Mouse,Electronics,C007,Eta Retail,South,SMB,S02,Sara Khan,10,35.23,352.3,0.0,352.3,140.92,211.38,60.0
TXN-5047,2024-10-18,2024,10,October,Q4,P008,Mechanical Keyboard,Electronics,C001,Alpha Corp,North,Enterprise,S06,Zara Sheikh,15,100.53,1507.95,0.0,1507.95,633.34,874.61,58.0
TXN-5048,2024-10-19,2024,10,October,Q4,P007,ERP License,Software,C001,Alpha Corp,North,Enterprise,S01,Ali Raza,7,1757.76,12304.32,0.0,12304.32,2214.78,10089.54,82.0
TXN-5049,2024-10-19,2024,10,October,Q4,P006,Accounting Software,Software,C009,Iota Ltd,West,SMB,S04,Fatima Noor,1,278.48,278.48,0.0,278.48,55.7,222.78,80.0
TXN-5050,2024-10-19,2024,10,October,Q4,P001,Laptop Pro 15,Electronics,C002,Beta Industries,South,SMB,S02,Sara Khan,8,1234.44,9875.52,0.0,9875.52,5135.27,4740.25,48.0
TXN-5051,2024-10-19,2024,10,October,Q4,P007,ERP License,Software,C008,Theta Corp,East,Enterprise,S03,Ahmed Malik,11,1777.9,19556.9,0.0,19556.9,3520.24,16036.66,82.0
TXN-5052,2024-10-19,2024,10,October,Q4,P009,Webcam HD,Electronics,C008,Theta Corp,East,Enterprise,S03,Ahmed Malik,12,74.31,891.72,0.0,891.72,392.36,499.36,56.0
TXN-5053,2024-10-20,2024,10,October,Q4,P002,Wireless Mouse,Electronics,C004,Delta Systems,West,Enterprise,S04,Fatima Noor,19,34.03,646.57,32.33,614.24,258.63,355.61,57.89
TXN-5054,2024-10-20,2024,10,October,Q4,P010,Headset Pro,Electronics,C005,Epsilon Trading,Central,SMB,S05,Usman Tariq,13,160.17,2082.21,0.0,2082.21,957.82,1124.39,54.0
TXN-5055,2024-10-20,2024,10,October,Q4,P004,Standing Desk,Furniture,C002,Beta Industries,South,SMB,S02,Sara Khan,15,628.29,9424.35,0.0,9424.35,5466.12,3958.23,42.0
TXN-5056,2024-10-20,2024,10,October,Q4,P008,Mechanical Keyboard,Electronics,C002,Beta Industries,South,SMB,S02,Sara Khan,17,97.09,1650.53,165.05,1485.48,693.22,792.26,53.33
TXN-5057,2024-10-21,2024,10,October,Q4,P007,ERP License,Software,C012,Mu Technologies,South,Enterprise,S02,Sara Khan,13,1823.25,23702.25,1185.11,22517.14,4266.4,18250.74,81.05
TXN-5058,2024-10-21,2024,10,October,Q4,P006,Accounting Software,Software,C007,Eta Retail,South,SMB,S02,Sara Khan,18,286.32,5153.76,0.0,5153.76,1030.75,4123.01,80.0
TXN-5059,2024-10-21,2024,10,October,Q4,P010,Headset Pro,Electronics,C008,Theta Corp,East,Enterprise,S03,Ahmed Malik,18,148.05,2664.9,266.49,2398.41,1225.85,1172.56,48.89
TXN-5060,2024-10-21,2024,10,October,Q4,P001,Laptop Pro 15,Electronics,C006,Zeta Solutions,North,Enterprise,S06,Zara Sheikh,2,1252.22,2504.44,0.0,2504.44,1302.31,1202.13,48.0
TXN-5061,2024-10-21,2024,10,October,Q4,P008,Mechanical Keyboard,Electronics,C008,Theta Corp,East,Enterprise,S03,Ahmed Malik,18,91.43,1645.74,0.0,1645.74,691.21,954.53,58.0
TXN-5062,2024-10-22,2024,10,October,Q4,P010,Headset Pro,Electronics,C003,Gamma LLC,East,SMB,S03,Ahmed Malik,1,151.47,151.47,7.57,143.9,69.68,74.22,51.58
TXN-5063,2024-10-22,2024,10,October,Q4,P008,Mechanical Keyboard,Electronics,C004,Delta Systems,West,Enterprise,S04,Fatima Noor,7,100.32,702.24,0.0,702.24,294.94,407.3,58.0
TXN-5064,2024-10-23,2024,10,October,Q4,P008,Mechanical Keyboard,Electronics,C004,Delta Systems,West,Enterprise,S04,Fatima Noor,7,96.0,672.0,33.6,638.4,282.24,356.16,55.79
TXN-5065,2024-10-23,2024,10,October,Q4,P005,Monitor 27inch,Electronics,C005,Epsilon Trading,Central,SMB,S05,Usman Tariq,6,476.54,2859.24,0.0,2859.24,1372.44,1486.8,52.0
TXN-5066,2024-10-23,2024,10,October,Q4,P006,Accounting Software,Software,C004,Delta Systems,West,Enterprise,S04,Fatima Noor,13,319.8,4157.4,207.87,3949.53,831.48,3118.05,78.95
TXN-5067,2024-10-23,2024,10,October,Q4,P007,ERP License,Software,C010,Kappa Inc,Central,Enterprise,S05,Usman Tariq,9,1703.62,15332.58,766.63,14565.95,2759.86,11806.09,81.05
TXN-5068,2024-10-23,2024,10,October,Q4,P004,Standing Desk,Furniture,C010,Kappa Inc,Central,Enterprise,S05,Usman Tariq,8,641.92,5135.36,0.0,5135.36,2978.51,2156.85,42.0
TXN-5069,2024-10-23,2024,10,October,Q4,P003,Office Chair,Furniture,C001,Alpha Corp,North,Enterprise,S01,Ali Raza,8,360.42,2883.36,0.0,2883.36,1585.85,1297.51,45.0
TXN-5070,2024-10-24,2024,10,October,Q4,P002,Wireless Mouse,Electronics,C005,Epsilon Trading,Central,SMB,S05,Usman Tariq,3,34.57,103.71,0.0,103.71,41.48,62.23,60.0
TXN-5071,2024-10-24,2024,10,October,Q4,P004,Standing Desk,Furniture,C003,Gamma LLC,East,SMB,S03,Ahmed Malik,10,584.12,5841.2,0.0,5841.2,3387.9,2453.3,42.0
TXN-5072,2024-10-24,2024,10,October,Q4,P008,Mechanical Keyboard,Electronics,C011,Lambda Services,North,SMB,S01,Ali Raza,20,96.38,1927.6,0.0,1927.6,809.59,1118.01,58.0
TXN-5073,2024-10-24,2024,10,October,Q4,P010,Headset Pro,Electronics,C001,Alpha Corp,North,Enterprise,S06,Zara Sheikh,11,156.63,1722.93,0.0,1722.93,792.55,930.38,54.0
TXN-5074,2024-10-24,2024,10,October,Q4,P006,Accounting Software,Software,C005,Epsilon Trading,Central,SMB,S05,Usman Tariq,5,317.98,1589.9,0.0,1589.9,317.98,1271.92,80.0
TXN-5075,2024-10-24,2024,10,October,Q4,P008,Mechanical Keyboard,Electronics,C006,Zeta Solutions,North,Enterprise,S06,Zara Sheikh,19,97.88,1859.72,185.97,1673.75,781.08,892.67,53.33
TXN-5076,2024-10-25,2024,10,October,Q4,P004,Standing Desk,Furniture,C009,Iota Ltd,West,SMB,S04,Fatima Noor,4,573.32,2293.28,114.66,2178.62,1330.1,848.52,38.95
TXN-5077,2024-10-25,2024,10,October,Q4,P005,Monitor 27inch,Electronics,C004,Delta Systems,West,Enterprise,S04,Fatima Noor,5,427.27,2136.35,106.82,2029.53,1025.45,1004.08,49.47
TXN-5078,2024-10-26,2024,10,October,Q4,P003,Office Chair,Furniture,C008,Theta Corp,East,Enterprise,S03,Ahmed Malik,15,348.14,5222.1,0.0,5222.1,2872.16,2349.94,45.0
TXN-5079,2024-10-26,2024,10,October,Q4,P002,Wireless Mouse,Electronics,C007,Eta Retail,South,SMB,S02,Sara Khan,13,34.45,447.85,0.0,447.85,179.14,268.71,60.0
TXN-5080,2024-10-26,2024,10,October,Q4,P008,Mechanical Keyboard,Electronics,C001,Alpha Corp,North,Enterprise,S06,Zara Sheikh,1,90.55,90.55,0.0,90.55,38.03,52.52,58.0
TXN-5081,2024-10-27,2024,10,October,Q4,P004,Standing Desk,Furniture,C007,Eta Retail,South,SMB,S02,Sara Khan,11,631.34,6944.74,0.0,6944.74,4027.95,2916.79,42.0
TXN-5082,2024-10-27,2024,10,October,Q4,P010,Headset Pro,Electronics,C009,Iota Ltd,West,SMB,S04,Fatima Noor,5,152.1,760.5,0.0,760.5,349.83,410.67,54.0
TXN-5083,2024-10-28,2024,10,October,Q4,P008,Mechanical Keyboard,Electronics,C012,Mu Technologies,South,Enterprise,S02,Sara Khan,2,89.41,178.82,8.94,169.88,75.1,94.78,55.79
TXN-5084,2024-10-28,2024,10,October,Q4,P005,Monitor 27inch,Electronics,C001,Alpha Corp,North,Enterprise,S06,Zara Sheikh,16,470.27,7524.32,0.0,7524.32,3611.67,3912.65,52.0
TXN-5085,2024-10-29,2024,10,October,Q4,P003,Office Chair,Furniture,C007,Eta Retail,South,SMB,S02,Sara Khan,14,329.71,4615.94,461.59,4154.35,2538.77,1615.58,38.89
TXN-5086,2024-10-29,2024,10,October,Q4,P001,Laptop Pro 15,Electronics,C007,Eta Retail,South,SMB,S02,Sara Khan,1,1265.81,1265.81,0.0,1265.81,658.22,607.59,48.0
TXN-5087,2024-10-29,2024,10,October,Q4,P007,ERP License,Software,C004,Delta Systems,West,Enterprise,S04,Fatima Noor,13,1910.31,24834.03,0.0,24834.03,4470.13,20363.9,82.0
TXN-5088,2024-10-29,2024,10,October,Q4,P007,ERP License,Software,C012,Mu Technologies,South,Enterprise,S02,Sara Khan,10,1821.22,18212.2,0.0,18212.2,3278.2,14934.0,82.0
TXN-5089,2024-10-29,2024,10,October,Q4,P006,Accounting Software,Software,C010,Kappa Inc,Central,Enterprise,S05,Usman Tariq,19,285.07,5416.33,541.63,4874.7,1083.27,3791.43,77.78
TXN-5090,2024-10-29,2024,10,October,Q4,P004,Standing Desk,Furniture,C010,Kappa Inc,Central,Enterprise,S05,Usman Tariq,19,653.59,12418.21,0.0,12418.21,7202.56,5215.65,42.0
TXN-5091,2024-10-30,2024,10,October,Q4,P002,Wireless Mouse,Electronics,C005,Epsilon Trading,Central,SMB,S05,Usman Tariq,2,35.5,71.0,7.1,63.9,28.4,35.5,55.56
TXN-5092,2024-10-30,2024,10,October,Q4,P006,Accounting Software,Software,C006,Zeta Solutions,North,Enterprise,S01,Ali Raza,10,303.65,3036.5,0.0,3036.5,607.3,2429.2,80.0
TXN-5093,2024-10-30,2024,10,October,Q4,P003,Office Chair,Furniture,C007,Eta Retail,South,SMB,S02,Sara Khan,10,334.12,3341.2,0.0,3341.2,1837.66,1503.54,45.0
TXN-5094,2024-10-30,2024,10,October,Q4,P004,Standing Desk,Furniture,C010,Kappa Inc,Central,Enterprise,S05,Usman Tariq,13,580.46,7545.98,0.0,7545.98,4376.67,3169.31,42.0
TXN-5095,2024-10-30,2024,10,October,Q4,P003,Office Chair,Furniture,C012,Mu Technologies,South,Enterprise,S02,Sara Khan,4,340.45,1361.8,0.0,1361.8,748.99,612.81,45.0
TXN-5096,2024-10-30,2024,10,October,Q4,P009,Webcam HD,Electronics,C006,Zeta Solutions,North,Enterprise,S01,Ali Raza,9,72.89,656.01,0.0,656.01,288.64,367.37,56.0
TXN-5097,2024-10-31,2024,10,October,Q4,P008,Mechanical Keyboard,Electronics,C007,Eta Retail,South,SMB,S02,Sara Khan,5,101.23,506.15,50.62,455.53,212.58,242.95,53.33
TXN-5098,2024-10-31,2024,10,October,Q4,P009,Webcam HD,Electronics,C012,Mu Technologies,South,Enterprise,S02,Sara Khan,16,76.47,1223.52,0.0,1223.52,538.35,685.17,56.0
TXN-5099,2024-10-31,2024,10,October,Q4,P006,Accounting Software,Software,C007,Eta Retail,South,SMB,S02,Sara Khan,17,308.38,5242.46,0.0,5242.46,1048.49,4193.97,80.0
TXN-5100,2024-11-01,2024,11,November,Q4,P009,Webcam HD,Electronics,C009,Iota Ltd,West,SMB,S04,Fatima Noor,5,75.27,376.35,37.64,338.71,165.59,173.12,51.11
TXN-5101,2024-11-01,2024,11,November,Q4,P009,Webcam HD,Electronics,C011,Lambda Services,North,SMB,S06,Zara Sheikh,2,76.85,153.7,15.37,138.33,67.63,70.7,51.11
TXN-5102,2024-11-01,2024,11,November,Q4,P005,Monitor 27inch,Electronics,C002,Beta Industries,South,SMB,S02,Sara Khan,17,417.56,7098.52,0.0,7098.52,3407.29,3691.23,52.0
TXN-5103,2024-11-01,2024,11,November,Q4,P004,Standing Desk,Furniture,C012,Mu Technologies,South,Enterprise,S02,Sara Khan,19,634.13,12048.47,602.42,11446.05,6988.11,4457.94,38.95
TXN-5104,2024-11-01,2024,11,November,Q4,P005,Monitor 27inch,Electronics,C008,Theta Corp,East,Enterprise,S03,Ahmed Malik,13,415.76,5404.88,0.0,5404.88,2594.34,2810.54,52.0
TXN-5105,2024-11-01,2024,11,November,Q4,P009,Webcam HD,Electronics,C007,Eta Retail,South,SMB,S02,Sara Khan,20,76.08,1521.6,76.08,1445.52,669.5,776.02,53.68
TXN-5106,2024-11-02,2024,11,November,Q4,P009,Webcam HD,Electronics,C004,Delta Systems,West,Enterprise,S04,Fatima Noor,20,83.53,1670.6,83.53,1587.07,735.06,852.01,53.68
TXN-5107,2024-11-02,2024,11,November,Q4,P003,Office Chair,Furniture,C004,Delta Systems,West,Enterprise,S04,Fatima Noor,4,324.84,1299.36,129.94,1169.42,714.65,454.77,38.89
TXN-5108,2024-11-02,2024,11,November,Q4,P001,Laptop Pro 15,Electronics,C010,Kappa Inc,Central,Enterprise,S05,Usman Tariq,14,1120.07,15680.98,784.05,14896.93,8154.11,6742.82,45.26
TXN-5109,2024-11-03,2024,11,November,Q4,P001,Laptop Pro 15,Electronics,C002,Beta Industries,South,SMB,S02,Sara Khan,11,1172.42,12896.62,0.0,12896.62,6706.24,6190.38,48.0
TXN-5110,2024-11-03,2024,11,November,Q4,P008,Mechanical Keyboard,Electronics,C011,Lambda Services,North,SMB,S06,Zara Sheikh,9,92.42,831.78,83.18,748.6,349.35,399.25,53.33
TXN-5111,2024-11-03,2024,11,November,Q4,P007,ERP License,Software,C006,Zeta Solutions,North,Enterprise,S06,Zara Sheikh,12,1911.88,22942.56,0.0,22942.56,4129.66,18812.9,82.0
TXN-5112,2024-11-04,2024,11,November,Q4,P003,Office Chair,Furniture,C005,Epsilon Trading,Central,SMB,S05,Usman Tariq,14,337.38,4723.32,0.0,4723.32,2597.83,2125.49,45.0
TXN-5113,2024-11-04,2024,11,November,Q4,P001,Laptop Pro 15,Electronics,C007,Eta Retail,South,SMB,S02,Sara Khan,11,1204.04,13244.44,662.22,12582.22,6887.11,5695.11,45.26
TXN-5114,2024-11-05,2024,11,November,Q4,P003,Office Chair,Furniture,C005,Epsilon Trading,Central,SMB,S05,Usman Tariq,12,325.99,3911.88,195.59,3716.29,2151.53,1564.76,42.11
TXN-5115,2024-11-05,2024,11,November,Q4,P006,Accounting Software,Software,C005,Epsilon Trading,Central,SMB,S05,Usman Tariq,4,282.44,1129.76,0.0,1129.76,225.95,903.81,80.0
TXN-5116,2024-11-05,2024,11,November,Q4,P005,Monitor 27inch,Electronics,C005,Epsilon Trading,Central,SMB,S05,Usman Tariq,17,456.39,7758.63,387.93,7370.7,3724.14,3646.56,49.47
TXN-5117,2024-11-05,2024,11,November,Q4,P005,Monitor 27inch,Electronics,C001,Alpha Corp,North,Enterprise,S01,Ali Raza,7,428.51,2999.57,149.98,2849.59,1439.79,1409.8,49.47
TXN-5118,2024-11-05,2024,11,November,Q4,P009,Webcam HD,Electronics,C007,Eta Retail,South,SMB,S02,Sara Khan,17,82.48,1402.16,0.0,1402.16,616.95,785.21,56.0
TXN-5119,2024-11-05,2024,11,November,Q4,P008,Mechanical Keyboard,Electronics,C001,Alpha Corp,North,Enterprise,S01,Ali Raza,15,87.7,1315.5,0.0,1315.5,552.51,762.99,58.0
TXN-5120,2024-11-06,2024,11,November,Q4,P004,Standing Desk,Furniture,C001,Alpha Corp,North,Enterprise,S06,Zara Sheikh,9,585.67,5271.03,0.0,5271.03,3057.2,2213.83,42.0
TXN-5121,2024-11-06,2024,11,November,Q4,P009,Webcam HD,Electronics,C011,Lambda Services,North,SMB,S06,Zara Sheikh,2,74.87,149.74,0.0,149.74,65.89,83.85,56.0
TXN-5122,2024-11-06,2024,11,November,Q4,P001,Laptop Pro 15,Electronics,C009,Iota Ltd,West,SMB,S04,Fatima Noor,1,1292.76,1292.76,0.0,1292.76,672.24,620.52,48.0
TXN-5123,2024-11-06,2024,11,November,Q4,P002,Wireless Mouse,Electronics,C004,Delta Systems,West,Enterprise,S04,Fatima Noor,19,32.27,613.13,30.66,582.47,245.25,337.22,57.89
TXN-5124,2024-11-06,2024,11,November,Q4,P002,Wireless Mouse,Electronics,C010,Kappa Inc,Central,Enterprise,S05,Usman Tariq,20,34.91,698.2,69.82,628.38,279.28,349.1,55.56
TXN-5125,2024-11-07,2024,11,November,Q4,P003,Office Chair,Furniture,C005,Epsilon Trading,Central,SMB,S05,Usman Tariq,5,353.09,1765.45,0.0,1765.45,971.0,794.45,45.0
TXN-5126,2024-11-07,2024,11,November,Q4,P004,Standing Desk,Furniture,C006,Zeta Solutions,North,Enterprise,S06,Zara Sheikh,20,597.21,11944.2,0.0,11944.2,6927.64,5016.56,42.0
TXN-5127,2024-11-07,2024,11,November,Q4,P005,Monitor 27inch,Electronics,C006,Zeta Solutions,North,Enterprise,S01,Ali Raza,15,428.73,6430.95,321.55,6109.4,3086.86,3022.54,49.47
TXN-5128,2024-11-07,2024,11,November,Q4,P008,Mechanical Keyboard,Electronics,C005,Epsilon Trading,Central,SMB,S05,Usman Tariq,19,92.29,1753.51,0.0,1753.51,736.47,1017.04,58.0
TXN-5129,2024-11-07,2024,11,November,Q4,P010,Headset Pro,Electronics,C005,Epsilon Trading,Central,SMB,S05,Usman Tariq,11,151.01,1661.11,166.11,1495.0,764.11,730.89,48.89
TXN-5130,2024-11-08,2024,11,November,Q4,P003,Office Chair,Furniture,C011,Lambda Services,North,SMB,S06,Zara Sheikh,1,331.44,331.44,33.14,298.3,182.29,116.01,38.89
TXN-5131,2024-11-08,2024,11,November,Q4,P005,Monitor 27inch,Electronics,C005,Epsilon Trading,Central,SMB,S05,Usman Tariq,2,471.7,943.4,0.0,943.4,452.83,490.57,52.0
TXN-5132,2024-11-09,2024,11,November,Q4,P009,Webcam HD,Electronics,C010,Kappa Inc,Central,Enterprise,S05,Usman Tariq,11,79.26,871.86,87.19,784.67,383.62,401.05,51.11
TXN-5133,2024-11-09,2024,11,November,Q4,P001,Laptop Pro 15,Electronics,C008,Theta Corp,East,Enterprise,S03,Ahmed Malik,10,1133.48,11334.8,0.0,11334.8,5894.1,5440.7,48.0
TXN-5134,2024-11-09,2024,11,November,Q4,P002,Wireless Mouse,Electronics,C010,Kappa Inc,Central,Enterprise,S05,Usman Tariq,15,34.84,522.6,52.26,470.34,209.04,261.3,55.56
TXN-5135,2024-11-09,2024,11,November,Q4,P007,ERP License,Software,C008,Theta Corp,East,Enterprise,S03,Ahmed Malik,20,1761.21,35224.2,0.0,35224.2,6340.36,28883.84,82.0
TXN-5136,2024-11-10,2024,11,November,Q4,P002,Wireless Mouse,Electronics,C009,Iota Ltd,West,SMB,S04,Fatima Noor,9,37.76,339.84,33.98,305.86,135.94,169.92,55.55
TXN-5137,2024-11-10,2024,11,November,Q4,P003,Office Chair,Furniture,C004,Delta Systems,West,Enterprise,S04,Fatima Noor,17,351.23,5970.91,0.0,5970.91,3284.0,2686.91,45.0
TXN-5138,2024-11-10,2024,11,November,Q4,P010,Headset Pro,Electronics,C006,Zeta Solutions,North,Enterprise,S06,Zara Sheikh,17,156.29,2656.93,0.0,2656.93,1222.19,1434.74,54.0
TXN-5139,2024-11-10,2024,11,November,Q4,P002,Wireless Mouse,Electronics,C010,Kappa Inc,Central,Enterprise,S05,Usman Tariq,6,33.57,201.42,0.0,201.42,80.57,120.85,60.0
TXN-5140,2024-11-11,2024,11,November,Q4,P007,ERP License,Software,C001,Alpha Corp,North,Enterprise,S06,Zara Sheikh,18,1764.5,31761.0,3176.1,28584.9,5716.98,22867.92,80.0
TXN-5141,2024-11-11,2024,11,November,Q4,P005,Monitor 27inch,Electronics,C003,Gamma LLC,East,SMB,S03,Ahmed Malik,14,474.38,6641.32,0.0,6641.32,3187.83,3453.49,52.0
TXN-5142,2024-11-11,2024,11,November,Q4,P009,Webcam HD,Electronics,C004,Delta Systems,West,Enterprise,S04,Fatima Noor,15,75.11,1126.65,0.0,1126.65,495.73,630.92,56.0
TXN-5143,2024-11-12,2024,11,November,Q4,P007,ERP License,Software,C003,Gamma LLC,East,SMB,S03,Ahmed Malik,3,1763.0,5289.0,528.9,4760.1,952.02,3808.08,80.0
TXN-5144,2024-11-12,2024,11,November,Q4,P002,Wireless Mouse,Electronics,C008,Theta Corp,East,Enterprise,S03,Ahmed Malik,10,36.56,365.6,18.28,347.32,146.24,201.08,57.89
TXN-5145,2024-11-12,2024,11,November,Q4,P006,Accounting Software,Software,C006,Zeta Solutions,North,Enterprise,S06,Zara Sheikh,14,304.88,4268.32,426.83,3841.49,853.66,2987.83,77.78
TXN-5146,2024-11-12,2024,11,November,Q4,P001,Laptop Pro 15,Electronics,C007,Eta Retail,South,SMB,S02,Sara Khan,8,1129.64,9037.12,0.0,9037.12,4699.3,4337.82,48.0
TXN-5147,2024-11-12,2024,11,November,Q4,P004,Standing Desk,Furniture,C011,Lambda Services,North,SMB,S06,Zara Sheikh,4,615.07,2460.28,246.03,2214.25,1426.96,787.29,35.56
TXN-5148,2024-11-13,2024,11,November,Q4,P001,Laptop Pro 15,Electronics,C003,Gamma LLC,East,SMB,S03,Ahmed Malik,8,1194.53,9556.24,955.62,8600.62,4969.24,3631.38,42.22
TXN-5149,2024-11-13,2024,11,November,Q4,P001,Laptop Pro 15,Electronics,C001,Alpha Corp,North,Enterprise,S06,Zara Sheikh,11,1262.19,13884.09,1388.41,12495.68,7219.73,5275.95,42.22
TXN-5150,2024-11-13,2024,11,November,Q4,P008,Mechanical Keyboard,Electronics,C001,Alpha Corp,North,Enterprise,S06,Zara Sheikh,15,102.36,1535.4,153.54,1381.86,644.87,736.99,53.33
TXN-5151,2024-11-13,2024,11,November,Q4,P006,Accounting Software,Software,C012,Mu Technologies,South,Enterprise,S02,Sara Khan,3,305.08,915.24,45.76,869.48,183.05,686.43,78.95
TXN-5152,2024-11-13,2024,11,November,Q4,P007,ERP License,Software,C008,Theta Corp,East,Enterprise,S03,Ahmed Malik,11,1714.33,18857.63,1885.76,16971.87,3394.37,13577.5,80.0
TXN-5153,2024-11-13,2024,11,November,Q4,P002,Wireless Mouse,Electronics,C009,Iota Ltd,West,SMB,S04,Fatima Noor,15,36.39,545.85,27.29,518.56,218.34,300.22,57.89
TXN-5154,2024-11-14,2024,11,November,Q4,P002,Wireless Mouse,Electronics,C006,Zeta Solutions,North,Enterprise,S01,Ali Raza,11,34.97,384.67,0.0,384.67,153.87,230.8,60.0
TXN-5155,2024-11-14,2024,11,November,Q4,P009,Webcam HD,Electronics,C010,Kappa Inc,Central,Enterprise,S05,Usman Tariq,12,79.13,949.56,94.96,854.6,417.81,436.79,51.11
TXN-5156,2024-11-14,2024,11,November,Q4,P007,ERP License,Software,C003,Gamma LLC,East,SMB,S03,Ahmed Malik,18,1716.51,30897.18,0.0,30897.18,5561.49,25335.69,82.0
TXN-5157,2024-11-14,2024,11,November,Q4,P009,Webcam HD,Electronics,C009,Iota Ltd,West,SMB,S04,Fatima Noor,14,75.28,1053.92,0.0,1053.92,463.72,590.2,56.0
TXN-5158,2024-11-14,2024,11,November,Q4,P003,Office Chair,Furniture,C001,Alpha Corp,North,Enterprise,S06,Zara Sheikh,13,326.44,4243.72,0.0,4243.72,2334.05,1909.67,45.0
TXN-5159,2024-11-14,2024,11,November,Q4,P010,Headset Pro,Electronics,C007,Eta Retail,South,SMB,S02,Sara Khan,6,139.81,838.86,83.89,754.97,385.88,369.09,48.89
TXN-5160,2024-11-15,2024,11,November,Q4,P006,Accounting Software,Software,C012,Mu Technologies,South,Enterprise,S02,Sara Khan,18,317.11,5707.98,570.8,5137.18,1141.6,3995.58,77.78
TXN-5161,2024-11-15,2024,11,November,Q4,P002,Wireless Mouse,Electronics,C003,Gamma LLC,East,SMB,S03,Ahmed Malik,4,35.06,140.24,0.0,140.24,56.1,84.14,60.0
TXN-5162,2024-11-16,2024,11,November,Q4,P008,Mechanical Keyboard,Electronics,C001,Alpha Corp,North,Enterprise,S06,Zara Sheikh,13,98.27,1277.51,127.75,1149.76,536.55,613.21,53.33
TXN-5163,2024-11-16,2024,11,November,Q4,P001,Laptop Pro 15,Electronics,C002,Beta Industries,South,SMB,S02,Sara Khan,15,1216.54,18248.1,0.0,18248.1,9489.01,8759.09,48.0
TXN-5164,2024-11-17,2024,11,November,Q4,P003,Office Chair,Furniture,C010,Kappa Inc,Central,Enterprise,S05,Usman Tariq,13,352.98,4588.74,0.0,4588.74,2523.81,2064.93,45.0
TXN-5165,2024-11-17,2024,11,November,Q4,P004,Standing Desk,Furniture,C005,Epsilon Trading,Central,SMB,S05,Usman Tariq,10,630.66,6306.6,315.33,5991.27,3657.83,2333.44,38.95
